URL de la canción,Título de la canción,Título del álbum,Nombres del artista
https://music.youtube.com/watch?v=_ZOL_NPwedk,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Polka,,
https://music.youtube.com/watch?v=zTuInAYaHoI,Offenbach: Le voyage dans la lune / Ballet des Flocons de neige - Variations,,
https://music.youtube.com/watch?v=RTVAnKHBx_Y,Offenbach: Orpheus in the Underworld (Orphée aux enfers) - Ouverture,,
https://music.youtube.com/watch?v=RpY9VeaWTAs,Ogguere,,
https://music.youtube.com/watch?v=AMNbw4oqLcw,Oh Lady Be Good,,
https://music.youtube.com/watch?v=10CsBnukGgc,Oh So Nice,,
https://music.youtube.com/watch?v=43VzT80rjaw,Oh This Is Such a Lovely War,,
https://music.youtube.com/watch?v=SJVzWWKORMU,"Oh, Kay!",,
https://music.youtube.com/watch?v=ZomVD5Kb_-o,"Oh, Lady Be Good",,
https://music.youtube.com/watch?v=gEIrfX5vMqw,"Oh, Lady, Be Good! (Alternative Take 1)",,
https://music.youtube.com/watch?v=GyVg59_Qjeg,"Oh, Lady, Be Good! (Alternative Take 2)",,
https://music.youtube.com/watch?v=F8pglgiHa5w,"Oh, Lady, Be Good! (Alternative Take 3)",,
https://music.youtube.com/watch?v=IpPOrJfYAng,"Oh, Yes, Take Another Guess",,
https://music.youtube.com/watch?v=LuKrXzwtY0g,"Oh, Yes, Take Another Guess",,
https://music.youtube.com/watch?v=Pb4e-GUv8nA,On Earth As It Is In Heaven,,
https://music.youtube.com/watch?v=GsNk2iioBl0,On Nirvana,,
https://music.youtube.com/watch?v=hQdgi1Rcsfs,On the Road,,
https://music.youtube.com/watch?v=CHatn3_UxEU,Once in a Lifetime (2005 Remaster),,
https://music.youtube.com/watch?v=X3ntGUP8E7g,"Once Upon a Time in the West (From ""Once Upon a Time in the West"")",,
https://music.youtube.com/watch?v=tKaQzcR_X5c,One Draw,,
https://music.youtube.com/watch?v=3v9QZFh0SVM,One for My Baby (And One for the Road),,
https://music.youtube.com/watch?v=xr0AtK6y2eY,One More Shot,,
https://music.youtube.com/watch?v=b_0sWwK53BQ,Only For You,,
https://music.youtube.com/watch?v=-ErfP2y4arE,Organ Grinder's Swing,,
https://music.youtube.com/watch?v=pTiYtT2A54Y,Organ Grinder's Swing,,
https://music.youtube.com/watch?v=tF7ZkPewwQo,Orquesta Aragon Medley: El Bodeguero / Chaleco / Sabrosona / Al Vaiven de Mi Carreta / Los...,,
https://music.youtube.com/watch?v=IwwIF43ILhU,Orujo,,
https://music.youtube.com/watch?v=9Ncj6m6X2a8,Os quindis de Yaya (Remastered),,
https://music.youtube.com/watch?v=uL3yOGK5OVo,Our Day Will Come,,
https://music.youtube.com/watch?v=VYVUhHBT9WU,Out Of Grace,,
https://music.youtube.com/watch?v=X5fa3c9uelo,Out on Your Own,,
https://music.youtube.com/watch?v=esYb_fAOYZ4,"Out on Your Own (12"" Version)",,
https://music.youtube.com/watch?v=KpuSaINYph4,Ouverture à grand orchestre: Andantino - Allegro - Andantino con un poco di moto,,
https://music.youtube.com/watch?v=NnrTa9RBXKw,"Edelweiss, Overture: Ouverture zu Edelweiss",,
https://music.youtube.com/watch?v=bYekblDdLN0,"Over The Wave, Waltz",,
https://music.youtube.com/watch?v=OH7arKkDLVM,Overture,,
https://music.youtube.com/watch?v=T0QjlRl2U_Y,Overture,,
https://music.youtube.com/watch?v=sgKuMN1mBa0,Overture,,
https://music.youtube.com/watch?v=gxiq_gdmE1Q,Pack Up Your Sins And Go To The Devil,,
https://music.youtube.com/watch?v=cJu5zMb8MDA,Paga Papa,,
https://music.youtube.com/watch?v=7YXoY3VVmY0,Palm Street,,
https://music.youtube.com/watch?v=3LO7STBT1YM,Palomitas Blancas (Remastered),,
https://music.youtube.com/watch?v=ZSzA-qhf8Rs,"The Sleeping Beauty, Op. 66: Panorama",,
https://music.youtube.com/watch?v=VvOMD8mLUcw,Para la Libertad,,
https://music.youtube.com/watch?v=WZ0cYWxaOnE,Para que no me olvides,,
https://music.youtube.com/watch?v=ibmL5z4gFY0,"Pariser Opernball-Tänze, Op. 147 (Version for Orchestra)",,
https://music.youtube.com/watch?v=nAQLt_D8XoY,"The Sleeping Beauty, Op. 66: Pas de caractere",,
https://music.youtube.com/watch?v=aqkTa1sPrg4,Pass The Koutchie,,
https://music.youtube.com/watch?v=a-A9UUqsThE,Patriotic Rally,,
https://music.youtube.com/watch?v=jj1d33lGNCQ,Paul's Theme (Jogging Chase),,
https://music.youtube.com/watch?v=4szpjAUbbTc,"Peer Gynt Suite No. 1, Op. 46: I. Morgenstemning (Morning Mood)",,
https://music.youtube.com/watch?v=lcAkEYRMS_8,Penance,,
https://music.youtube.com/watch?v=h6PtZ-WFAJI,"Paganini: Perpetuela, MS. 66",,
https://music.youtube.com/watch?v=Fmi5zHg4QSM,"Peter and the Wolf, Op. 67: Nos. 1-14 (music only)",,
https://music.youtube.com/watch?v=zuN5KQudSS4,"Phonix, Op. 105: Phonix-Marsch, Op. 105",,
https://music.youtube.com/watch?v=HqFAFSzfGuE,Piani,,
https://music.youtube.com/watch?v=Bpkop4vEIEA,"Piano Concerto in A Minor, Op. 85: I. Allegro moderato",,
https://music.youtube.com/watch?v=xXz_sAUdmI0,"Piano Concerto in A Minor, Op. 85: II. Larghetto",,
https://music.youtube.com/watch?v=0iE9qyp2CVc,"Piano Concerto in A Minor, Op. 85: III. Rondo",,
https://music.youtube.com/watch?v=-UynjMc8NRU,"Piano Concerto in B Minor, Op. 89: I. Allegro moderato",,
https://music.youtube.com/watch?v=kYDhEtjg_XE,"Piano Concerto in B Minor, Op. 89: II. Larghetto",,
https://music.youtube.com/watch?v=eIl0lovboEQ,"Piano Concerto in B Minor, Op. 89: III. Finale",,
https://music.youtube.com/watch?v=_wQ9mlQ2fVU,Piano Concerto in D Minor (1812) : I. Allegro molto agitato,,
https://music.youtube.com/watch?v=e7ZPo2AaXcU,Piano Concerto in D Minor (1812) : II. Adagio,,
https://music.youtube.com/watch?v=jPWHrmn-mwI,Piano Concerto in D Minor (1812) : III. Allegro molto vivace,,
https://music.youtube.com/watch?v=Znzzt_eS-WE,"Piano Concerto in E Major ""Romantic"": I. Lebhaft",,
https://music.youtube.com/watch?v=txe2OT3cUdg,"Piano Concerto in E Major ""Romantic"": II. Nicht zu langsam",,
https://music.youtube.com/watch?v=85r8PZvcP8U,"Piano Concerto in E Major ""Romantic"": III. Sehr lebhaft",,
https://music.youtube.com/watch?v=1cna3NOUODg,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro...",,
https://music.youtube.com/watch?v=rLCpj3fsPwo,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: II. Andantino simplice - Prestissimo - Tempo I",,
https://music.youtube.com/watch?v=gSIk2TbpP6I,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: III. Allegro con fuoco",,
https://music.youtube.com/watch?v=5-vBgVYQeYw,"Piano Concerto No. 26 in D Major, K. 537 ""Coronation"": III. Allegretto",,
https://music.youtube.com/watch?v=pJPbtLt0g1c,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto",,
https://music.youtube.com/watch?v=0HBRSonITL8,"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo - Adagio",,
https://music.youtube.com/watch?v=NUa7cDirZBY,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale - Alla breve",,
https://music.youtube.com/watch?v=XBSdrpqm-Lk,Picalle,,
https://music.youtube.com/watch?v=11WpFdAoX-4,"Pick Yourself Up (From ""Follow the Fleet"")",,
https://music.youtube.com/watch?v=vD3il7dPe3c,"Piramo e Tisbe: Aria - Duet: Pur ti riveggo alfine! (Tisbe, Piramo)",,
https://music.youtube.com/watch?v=EdGYP2b07V8,Piramo e Tisbe: Aria: Così tranquilla e cheta (Piramo),,
https://music.youtube.com/watch?v=BpAf-BjTlew,"Piramo e Tisbe: Aria: Deh, non varcar quell' onda (Piramo)",,
https://music.youtube.com/watch?v=y5rMeu3tVq8,Piramo e Tisbe: Aria: Fuggiam dove sicura (Piramo),,
https://music.youtube.com/watch?v=vp4nmbRJMVs,Piramo e Tisbe: Aria: In vanti struggi in pianto (Tisbe),,
https://music.youtube.com/watch?v=eS_7_PCLFmY,Piramo e Tisbe: Aria: Infelice! In tanto orrore (Tisbe),,
https://music.youtube.com/watch?v=u4B1YbHHRN8,"Piramo e Tisbe: Aria: Per pieta deh, calma o cara (Piramo)",,
https://music.youtube.com/watch?v=WYnIREg71J4,"Piramo e Tisbe: Recitative: Ah, Tisbe, per pieta (Piramo)",,
https://music.youtube.com/watch?v=81qsfk7QIQQ,Piramo e Tisbe: Recitative: Gracie al ciel! La prevenni (Piramo),,
https://music.youtube.com/watch?v=2NYbWdkO-Q8,Piramo e Tisbe: Recitative: M'a s'avvanza la notte! (Piramo),,
https://music.youtube.com/watch?v=oHppHb6d77o,"Piramo e Tisbe: Recitative: Ma quale nume amico! (Tisbe, Piramo)",,
https://music.youtube.com/watch?v=M_bb4AHz9R8,"Piramo e Tisbe: Recitative: Oh deluse speranze! (Tisbe, Piramo)",,
https://music.youtube.com/watch?v=_fIaoLFe9zE,"Piramo e Tisbe: Recitative: Piramo, Ah! dove sei? (Tisbe, Piramo)",,
https://music.youtube.com/watch?v=1nh-6dGZb_o,Piramo e Tisbe: Recitative: Son pur giunta una volta! (Tisbe),,
https://music.youtube.com/watch?v=A08by0YEpFs,Piramo e Tisbe: Sinfonia,,
https://music.youtube.com/watch?v=RwODvykct2k,Play It Cool,,
https://music.youtube.com/watch?v=XPKGb3XcqBE,Please Don't Change,,
https://music.youtube.com/watch?v=cW8OaSnizWA,Pobrecitos mis recuerdos,,
https://music.youtube.com/watch?v=lDwHxRhKShc,Polichinela (Remastered),,
https://music.youtube.com/watch?v=kzh5APxAAHA,Behr - Polka WR: Polka W. R.,,
https://music.youtube.com/watch?v=6U2oSL1gFCs,"Polonaise No. 6 in A-Flat Major, Op. 53, ""Heroic""",,
https://music.youtube.com/watch?v=_oY1sLF28zw,Polovetsian Dances,,
https://music.youtube.com/watch?v=0h7jEUbD9K8,Ponta De Areia,,
https://music.youtube.com/watch?v=18AbcwXoU3k,Por Eso Te Quiero (Remastered),,
https://music.youtube.com/watch?v=j2E9bFM9dRI,Porque la Queria,,
https://music.youtube.com/watch?v=mDroNcn49Zc,Portrait of a Man,,
https://music.youtube.com/watch?v=564II3LU4iw,Precariedad y Alienación,,
https://music.youtube.com/watch?v=sXrq2j5OudU,Precious,,
https://music.youtube.com/watch?v=G5rdIVV_t2A,"Bach - Violin Partita in E Major: Prelude, Gavotte and Gigue: Prelude",,
https://music.youtube.com/watch?v=AVTUOZHm81Y,Preludio y Coro General,,
https://music.youtube.com/watch?v=u8yAMJDj-7s,Paganini: Sei sonate M.S. 27 (op.3) per violino e chitarra / Sonata n.1 - In A Major - Presto...,,
https://music.youtube.com/watch?v=n7mk7uW4Gfc,Primo deserto,,
https://music.youtube.com/watch?v=Vd1aMjHZ0TM,Primo deserto (Arriva Corbett),,
https://music.youtube.com/watch?v=9tH20hsToNU,Primo deserto (Il morso del serpente),,
https://music.youtube.com/watch?v=Ij0dbCk4voc,Primo deserto (Jonathan Corbett),,
https://music.youtube.com/watch?v=bqcqNwTznx4,Primo deserto (Preso nell'imboscata),,
https://music.youtube.com/watch?v=4onIZVcx1Gs,Prison Oval Rock,,
https://music.youtube.com/watch?v=VmGOOE3qI4U,Procession of Ashes,,
https://music.youtube.com/watch?v=Gvv4HTLrdzw,Pueblo Blanco,,
https://music.youtube.com/watch?v=C1D_HVACChk,Put Your Touch on Love,,
https://music.youtube.com/watch?v=Gp_8HYhI8Ak,Puttin' on the Ritz,,
https://music.youtube.com/watch?v=PBLwaj_8Akg,Qué Bueno Baila Usted,,
https://music.youtube.com/watch?v=70s3ZHVvDzg,Qué dirás de mí,,
https://music.youtube.com/watch?v=RkTVdVTnu2I,Que Dirías de Mi (Remastered),,
https://music.youtube.com/watch?v=virspnHpB4k,Que Va a Ser de Ti,,
https://music.youtube.com/watch?v=-OO_hcyBjCs,"R. Strauss: Salome, Op. 54, TrV 215 / Scene 4 - Salome's Dance of the Seven Veils",,
https://music.youtube.com/watch?v=sySlY1XKlhM,Raindrops Keep Falling on my Head,,
https://music.youtube.com/watch?v=Cy_dvI0pReY,Raise Four,,
https://music.youtube.com/watch?v=BCV20QhbGFE,Rapsodia Argentina for piano and Orchestra (Arr. M Bartos and T. Tirino for piano and orchestra),,
https://music.youtube.com/watch?v=_NJANgHwUBE,Rapsodia Cubana (on Cuban Airs) (arr. T. Tirino for piano and orchestra),,
https://music.youtube.com/watch?v=dNTvw6G2LoI,"Ravel: Menuet antique, M. 7a",,
https://music.youtube.com/watch?v=zRkYENULSlc,Ravel: Sainte,,
https://music.youtube.com/watch?v=zKQ7U0h58yI,Ravel: Shéhérazade - Ouverture de féerie - Modéré,,
https://music.youtube.com/watch?v=5ZaLhxgHrvM,Ravel: Sur l'herbe,,
https://music.youtube.com/watch?v=qsQR35zdL00,READY TO FLY,,
https://music.youtube.com/watch?v=SZcwCgxim1Y,Rebirth,,
https://music.youtube.com/watch?v=3bG9IZWxRK0,Refusal,,
https://music.youtube.com/watch?v=SCkoH-hPR18,Reggae Mood,,
https://music.youtube.com/watch?v=YrqoEcxEDYA,Regra Três,,
https://music.youtube.com/watch?v=TO3NAN7qvOE,Reincarnation,,
https://music.youtube.com/watch?v=rnbZUFQqnEY,REM Blues (Remastered),,
https://music.youtube.com/watch?v=OahX2eIWwjc,REM Blues (Alternate Take),,
https://music.youtube.com/watch?v=2sFkrCwgn4E,Remorse,,
https://music.youtube.com/watch?v=vhfRxrzWWYU,Requiem for Bird Charlie Parker,,
https://music.youtube.com/watch?v=LdBmBCSD0To,Requiem for Rico,,
https://music.youtube.com/watch?v=OdZSeIo9kzw,Revival,,
https://music.youtube.com/watch?v=4jVh5cZ_ZvM,Rhapsody in Blue (2017 Remastered Version),,
https://music.youtube.com/watch?v=aFldzg4FIFM,Rhapsody In Blue,,
https://music.youtube.com/watch?v=UFa123jWNq8,Rhythm And Romance,,
https://music.youtube.com/watch?v=Q7-kk-4rwrw,Rhythm Is Our Business,,
https://music.youtube.com/watch?v=Dcgv2o8pGO8,"Ricciolo (From ""Il mercenario - A Professional Gun / The Mercenary"")",,
https://music.youtube.com/watch?v=FJx2x0p1U-M,Right Start (Unfinished Outtake),,
https://music.youtube.com/watch?v=wvfZWAZ2RhY,Río de los Pájaros,,
https://music.youtube.com/watch?v=0J4coFY7lxo,River,,
https://music.youtube.com/watch?v=gnfxEReR5-M,Road Dub,,
https://music.youtube.com/watch?v=a-DnrM6aS9Q,Road Life,,
https://music.youtube.com/watch?v=4Xpl5pt_YAw,Rock Box,,
https://music.youtube.com/watch?v=HbmdKG-xzc0,Rock Box (B-Boy Mix),,
https://music.youtube.com/watch?v=-wJS9NvYVt0,Rock It For Me,,
https://music.youtube.com/watch?v=ntSvLjHUZPE,Rock Steady,,
https://music.youtube.com/watch?v=C8gKr1eYEso,Rojo,,
https://music.youtube.com/watch?v=9dKcUEdnfu0,Romance en Taragûi,,
https://music.youtube.com/watch?v=nbI6kq6wj9E,Romancillo de Mayo,,
https://music.youtube.com/watch?v=69aJ0tRCYaw,Romanza de Inocente,,
https://music.youtube.com/watch?v=En6_3FpoQ7k,Romanza de María de la O,,
https://music.youtube.com/watch?v=dVDcIpDdtuw,Romerillo,,
https://music.youtube.com/watch?v=4GMBQ3KPTlA,Ronda de los Guaracheros,,
https://music.youtube.com/watch?v=TMfz6K_dJ6Y,"Paganini: Sonata Concertata In A Major For Guitar & Violin, Op.61, M.S. 2 - Rondeau. Allegretto...",,
https://music.youtube.com/watch?v=yGlWWHsknIE,"Rondo brillant in A Major, Op. 56",,
https://music.youtube.com/watch?v=K6zd1r3SndI,"Roses de Noël, Op. 230: Waltz",,
https://music.youtube.com/watch?v=k1RSdchvYxE,"Hymne des Marseillais, H. 51A (Arr. Berlioz for Orchestra, Chorus & Voices)",,
https://music.youtube.com/watch?v=JSkcTK5Zh6c,Royalty into Exile,,
https://music.youtube.com/watch?v=nRwWeSCTCUg,"Rumba-Rhapsody (Arr. M. Bartos and T. Tirino for voices, chorus and orchestra)",,
https://music.youtube.com/watch?v=uGkQOtyJmNI,"Run Man Run (From ""La resa dei conti - The Big Gundown"")",,
https://music.youtube.com/watch?v=IAyfq_6CvpY,Run Man Run (Titoli di testa),,
https://music.youtube.com/watch?v=mWS0h6U9SWw,Run man run (Titoli finale),,
https://music.youtube.com/watch?v=TKSZTL_dd18,Russell & Larry Running At The Mouth,,
https://music.youtube.com/watch?v=7AmlHh2Hwro,S'Wonderful,,
https://music.youtube.com/watch?v=C686uYuXl4Q,Salida de María de la O,,
https://music.youtube.com/watch?v=wbdwMb0Uwnw,Sam and Delilah,,
https://music.youtube.com/watch?v=fKQGN7vkCoM,Sam And Delilah,,
https://music.youtube.com/watch?v=zQj7YeXPVxs,Samai Bayati,,
https://music.youtube.com/watch?v=h6E4TZv4tH8,Samba Do Ausente,,
https://music.youtube.com/watch?v=8vOkY94xjnY,Samba Em Preludio,,
https://music.youtube.com/watch?v=Udyqd40Xiek,SAMBA PATI,,
https://music.youtube.com/watch?v=cpleNCuWNL0,San Francisco El Grande (Remastered),,
https://music.youtube.com/watch?v=PgJ3Cn2vkBs,Sanaga Calypso,,
https://music.youtube.com/watch?v=35CI3CLXfME,Sangre Es Dinero,,
https://music.youtube.com/watch?v=FK5d00qIFdo,"Sappho von Mitilene Suite, Op. 68: Finale. Larghetto e cantabile",,
https://music.youtube.com/watch?v=duiuRCAe_T0,"Sappho von Mitilene Suite, Op. 68: I. Andante maestoso",,
https://music.youtube.com/watch?v=9aegj1EAMDc,"Sappho von Mitilene Suite, Op. 68: II. Opfer",,
https://music.youtube.com/watch?v=6NxJCOXGmqU,"Sappho von Mitilene Suite, Op. 68: III. Solo di Mme Viganò",,
https://music.youtube.com/watch?v=7OoKp4rZJpo,"Sappho von Mitilene Suite, Op. 68: IV. Andante grazioso",,
https://music.youtube.com/watch?v=G3ZVqd9eqmc,"Sappho von Mitilene Suite, Op. 68: IX. Andante maestoso",,
https://music.youtube.com/watch?v=ra1zreo6icQ,"Sappho von Mitilene Suite, Op. 68: Overture. Andante",,
https://music.youtube.com/watch?v=SuTdBNd6p1Y,"Sappho von Mitilene Suite, Op. 68: V. Allegretto",,
https://music.youtube.com/watch?v=8DWJscv8u4c,"Sappho von Mitilene Suite, Op. 68: VI. Marcia con moto",,
https://music.youtube.com/watch?v=ZDDQiAyOrfk,"Sappho von Mitilene Suite, Op. 68: VII. Larghetto sostenuto assai",,
https://music.youtube.com/watch?v=YpSoKG6mSV8,"Sappho von Mitilene Suite, Op. 68: VIII. Pastorale",,
https://music.youtube.com/watch?v=KA_XA2zaXPA,"Sappho von Mitilene Suite, Op. 68: X. Andante con moto",,
https://music.youtube.com/watch?v=JskBCVrQqBQ,Save Me,,
https://music.youtube.com/watch?v=S37CQGHsnTE,"Schubert: Schwanengesang, D. 957 - Ständchen ""Leise flehen meine Lieder""",,
https://music.youtube.com/watch?v=XJ7BDEJZASg,Se Equivocó la Paloma (Remastered),,
https://music.youtube.com/watch?v=LO7f5AY66fw,"Seconda caccia (From ""La resa dei conti - The Big Gundown"")",,
https://music.youtube.com/watch?v=ke1JKntFM98,Secondo deserto,,
https://music.youtube.com/watch?v=6w6ZvHxo2x0,"Seeing's Believing (From ""The Belle of New York"")",,
https://music.youtube.com/watch?v=PH5JvU19_YQ,Seen and Not Seen (2005 Remaster),,
https://music.youtube.com/watch?v=-FTyPea0Ws4,Sekelimania (Nku Bilam),,
https://music.youtube.com/watch?v=PrJEdmiOpZ4,Séquences,,
https://music.youtube.com/watch?v=S3xkpDdQFaE,"Serenata Española in D-Flat Major, Op. 181",,
https://music.youtube.com/watch?v=eNmp69Lsb8A,Set Me Apart,,
https://music.youtube.com/watch?v=eR32el-kyho,Sex Machine,,
https://music.youtube.com/watch?v=126fRWEBUuU,Shake It Up (2003 Digital Remaster),,
https://music.youtube.com/watch?v=MNfScmLPF4A,Shall We Dance?,,
https://music.youtube.com/watch?v=NLj_x7at-Qo,Shall We Dance?,,
https://music.youtube.com/watch?v=gFxyXiUbIW0,She Can't Love You (Radio Version),,
https://music.youtube.com/watch?v=r4rl2IlMVYw,She Got To You,,
https://music.youtube.com/watch?v=iHBrqmsrCaY,She's Mine,,
https://music.youtube.com/watch?v=-wcX9OMXKQw,Shine,,
https://music.youtube.com/watch?v=OyOQr_07TuU,Shine Eye Girl,,
https://music.youtube.com/watch?v=LmHVyJetcAk,"Shoes with Wings On (From ""The Barkleys of Broadway"")",,
https://music.youtube.com/watch?v=zZ6dWoQut_0,Shostakovich: Jazz Suite No. 1 - I. Waltz,,
https://music.youtube.com/watch?v=q47EltFPHUU,Showroom Dummies (2009 Remaster),,
https://music.youtube.com/watch?v=owtNYicEz4w,Si me pudieras querer,,
https://music.youtube.com/watch?v=INMKz2C6QoQ,Si Me Pudieras Querer (Remastered),,
https://music.youtube.com/watch?v=ChNqn6_EP2Y,Siboney (Remastered),,
https://music.youtube.com/watch?v=XsFHEOpVPV8,Siempre En Mi Corazón (Remastered),,
https://music.youtube.com/watch?v=lyO2dzf0jXI,Silencio,,
https://music.youtube.com/watch?v=KpLEGYTZ3iw,Since You Left,,
https://music.youtube.com/watch?v=6aPEI7iTZBU,Sing Me A Swing Song (And Let Me Dance),,
https://music.youtube.com/watch?v=AjuoiBj1rP8,Sing Me A Swing Song (And Let Me Dance),,
https://music.youtube.com/watch?v=4UrF5qNoZZQ,Singin the Blues,,
https://music.youtube.com/watch?v=1yMXaWwIR8Y,Sistema de Enseñanza,,
https://music.youtube.com/watch?v=f7XybPMI2RI,Slap That Bass,,
https://music.youtube.com/watch?v=yfqz0twefHw,"Slap That Bass (From ""Shall We Dance"")",,
https://music.youtube.com/watch?v=m_kLraQn1tc,Slow Dances,,
https://music.youtube.com/watch?v=SqryiZByjFE,Slow Rock,,
https://music.youtube.com/watch?v=uGYmQTyYmiM,"So Many Men, So Little Time",,
https://music.youtube.com/watch?v=4ZNehFZsRIs,Softly,,
https://music.youtube.com/watch?v=BYhTKhPe4Zo,Softly Over,,
https://music.youtube.com/watch?v=C_wT4xRpPoU,Solitude (Alternate Take),,
https://music.youtube.com/watch?v=yIo_OUzHC5o,Solitude (Remastered),,
https://music.youtube.com/watch?v=b6rFcY8dEAI,Somebody From Somewhere,,
https://music.youtube.com/watch?v=Pf5CdsW5AHk,Somebody Loves Me,,
https://music.youtube.com/watch?v=RmH2nxvWRyA,Someone to Watch over Me,,
https://music.youtube.com/watch?v=bLIdTgS_TfM,Someone To Watch Over Me,,
https://music.youtube.com/watch?v=3HUcYg-AbIE,Son of a Gun,,
https://music.youtube.com/watch?v=L4hxOko2dac,"Paganini: Sonata con Variazioni su un Tema di Joseph Weigl, MS. 47",,
https://music.youtube.com/watch?v=sMIL-2cLgWc,"Paganini: Sonata Napoleone, MS. 5",,
https://music.youtube.com/watch?v=J5bF30A5rjk,"Sonata No. 1 in B flat major (Sonate en si bémol majeur no 1) , Op. 13 - Allegretto",,
https://music.youtube.com/watch?v=ZB8g9wsegMw,"Sonata No. 1 in B flat major (Sonate en si bémol majeur no 1) , Op. 13 - Romance",,
https://music.youtube.com/watch?v=yx0hppToSfE,"Sonata No. 1 in B flat major (Sonate en si bémol majeur no 1) , Op. 13 - Rondo. Allegretto",,
https://music.youtube.com/watch?v=i4RRXqq-sg0,Sonata No. 1 in E flat major (Sonate en mi bémol majeur no 1. Scene dans le Stile pathétique)...,,
https://music.youtube.com/watch?v=tgADNlpzotM,Sonata No. 1 in E flat major (Sonate en mi bémol majeur no 1. Scene dans le Stile pathétique)...,,
https://music.youtube.com/watch?v=InVMShaKKf8,Sonata No. 1 in E flat major (Sonate en mi bémol majeur no 1. Scene dans le Stile pathétique)...,,
https://music.youtube.com/watch?v=_c_KjnJH4rk,Sonata No. 1 in E flat major (Sonate en mi bémol majeur no 1. Scene dans le Stile pathétique)...,,
https://music.youtube.com/watch?v=IT4mMGyCfbg,"Sonata No. 2 in C minor (Sonate en ut mineur no 2. Pour la Harpe a Renforcement) , Op. 14 -...",,
https://music.youtube.com/watch?v=3XnjIDf22u0,"Sonata No. 2 in C minor (Sonate en ut mineur no 2. Pour la Harpe a Renforcement) , Op. 14 -...",,
https://music.youtube.com/watch?v=gugRsULTZL4,"Sonata No. 2 in C minor (Sonate en ut mineur no 2. Pour la Harpe a Renforcement) , Op. 14 -...",,
https://music.youtube.com/watch?v=79qjL8j3LFs,"Sonata No. 2 in E flat major (Sonate en mi bémol majeur no 2) , Op. 13 - Allegro vivace",,
https://music.youtube.com/watch?v=uaPzhpLLVLA,"Sonata No. 2 in E flat major (Sonate en mi bémol majeur no 2) , Op. 13 - Andante",,
https://music.youtube.com/watch?v=kLnyBUh_vrM,"Sonata No. 2 in E flat major (Sonate en mi bémol majeur no 2) , Op. 13 - Rondo. Allegro",,
https://music.youtube.com/watch?v=G9bl6ofJmyo,"Sonata No. 3 in C major (Sonate en ut majeur no 3) , Op. 13 - Allegretto",,
https://music.youtube.com/watch?v=nPaA3Y6lLHk,"Sonata No. 3 in C major (Sonate en ut majeur no 3) , Op. 13 - Andante",,
https://music.youtube.com/watch?v=iEKaxD9p_vk,"Sonata No. 3 in C major (Sonate en ut majeur no 3) , Op. 13 - Scherzo. Allegretto",,
https://music.youtube.com/watch?v=-4l19dUl1xI,"Sonata No. 4 in G major (Sonate en sol majeur no 4) , Op. 13 - Presto",,
https://music.youtube.com/watch?v=bVylTMz42IU,"Sonata No. 4 in G major (Sonate en sol majeur no 4) , Op. 13 - Andante",,
https://music.youtube.com/watch?v=ToLTFbQXJN4,"Sonata No. 4 in G major (Sonate en sol majeur no 4) , Op. 13 - Prestissimo",,
https://music.youtube.com/watch?v=PWMckKB40aI,Songs for the Damned,,
https://music.youtube.com/watch?v=UtSpEBAIznE,Soon,,
https://music.youtube.com/watch?v=Yv4W65bM-KE,Soon,,
https://music.youtube.com/watch?v=huAS_qIS-ko,Sorado Shiraso,,
https://music.youtube.com/watch?v=UfwH9YHfvXI,Sorochinskaya yarmarka (Sorochintsi Fair) : Gopak (Hopak) (arr. S. Rachmaninov for piano),,
https://music.youtube.com/watch?v=0wnKDtUXcuU,Souls of Africa,,
https://music.youtube.com/watch?v=KZBkIJoRZPA,"Souvenir de Madrid, Op. 304 (Version for Orchestra)",,
https://music.youtube.com/watch?v=PPhNhfJb8Gw,Spanish Eyes,,
https://music.youtube.com/watch?v=SHm3-f3M8Xk,Speed Of Light,,
https://music.youtube.com/watch?v=j-wiOj395RQ,"Sperl Galopp, Op. 42",,
https://music.youtube.com/watch?v=E6hWV7CsuYc,Spineless,,
https://music.youtube.com/watch?v=HLZ3znGLa18,"Vremena goda, Op. 67: Spring: Scene",,
https://music.youtube.com/watch?v=RssTUEzKJB8,Spying Glass,,
https://music.youtube.com/watch?v=e7ckv1-U52U,Stabbing to Purge Dissimulation,,
https://music.youtube.com/watch?v=40p1OEBuPYE,Staccato polka,,
https://music.youtube.com/watch?v=y7LBUQN6iAc,Staccato Polka,,
https://music.youtube.com/watch?v=_KeIo2ieiWQ,Stanley's Stiff Chickens,,
https://music.youtube.com/watch?v=aGm_X6viE0A,Star Wars Samba,,
https://music.youtube.com/watch?v=Bk1ir0X_tt0,Start of the Search,,
https://music.youtube.com/watch?v=sLupWJ0oXiA,"Starý bručoun, Op. 210",,
https://music.youtube.com/watch?v=GrP42-0tIro,State Farm,,
https://music.youtube.com/watch?v=1brXd4vLGE0,Stella by Starlight,,
